Time (ms),3xAA,4xAA,2xAA,Time (minutes),3xAA (V),4xAA (V),2xAA (V)
7622016,860,717,440,127.0336,4.19921875,3.5009765625,2.1484375
7627017,860,717,439,127.11695,4.19921875,3.5009765625,2.1435546875
7632018,860,717,439,127.2003,4.19921875,3.5009765625,2.1435546875
7637019,860,717,443,127.28365,4.19921875,3.5009765625,2.1630859375
7642020,859,717,440,127.367,4.1943359375,3.5009765625,2.1484375
7647022,860,716,439,127.4503666667,4.19921875,3.49609375,2.1435546875
7652023,859,716,439,127.5337166667,4.1943359375,3.49609375,2.1435546875
7657024,859,716,441,127.6170666667,4.1943359375,3.49609375,2.1533203125
7662026,859,716,444,127.7004333333,4.1943359375,3.49609375,2.16796875
7667027,859,716,439,127.7837833333,4.1943359375,3.49609375,2.1435546875
7672029,860,716,442,127.86715,4.19921875,3.49609375,2.158203125
7677030,859,717,443,127.9505,4.1943359375,3.5009765625,2.1630859375
7682031,859,716,439,128.03385,4.1943359375,3.49609375,2.1435546875
7687032,859,716,442,128.1172,4.1943359375,3.49609375,2.158203125
7692034,859,716,439,128.2005666667,4.1943359375,3.49609375,2.1435546875
7697035,859,716,438,128.2839166667,4.1943359375,3.49609375,2.138671875
7702036,858,716,438,128.3672666667,4.189453125,3.49609375,2.138671875
7707037,858,716,438,128.4506166667,4.189453125,3.49609375,2.138671875
7712039,858,716,443,128.5339833333,4.189453125,3.49609375,2.1630859375
7717041,858,716,443,128.61735,4.189453125,3.49609375,2.1630859375
7722042,858,716,438,128.7007,4.189453125,3.49609375,2.138671875
7727043,858,716,438,128.78405,4.189453125,3.49609375,2.138671875
7732044,858,716,439,128.8674,4.189453125,3.49609375,2.1435546875
7737046,857,716,438,128.9507666667,4.1845703125,3.49609375,2.138671875
7742047,857,716,441,129.0341166667,4.1845703125,3.49609375,2.1533203125
7747048,857,716,442,129.1174666667,4.1845703125,3.49609375,2.158203125
7752049,858,715,437,129.2008166667,4.189453125,3.4912109375,2.1337890625
7757051,857,715,442,129.2841833333,4.1845703125,3.4912109375,2.158203125
7762053,857,716,438,129.36755,4.1845703125,3.49609375,2.138671875
7767054,857,716,437,129.4509,4.1845703125,3.49609375,2.1337890625
7772055,857,716,437,129.53425,4.1845703125,3.49609375,2.1337890625
7777056,857,716,437,129.6176,4.1845703125,3.49609375,2.1337890625
7782057,857,715,437,129.70095,4.1845703125,3.4912109375,2.1337890625
7787059,857,715,437,129.7843166667,4.1845703125,3.4912109375,2.1337890625
7792060,856,716,437,129.8676666667,4.1796875,3.49609375,2.1337890625
7797061,856,716,437,129.9510166667,4.1796875,3.49609375,2.1337890625
7802063,856,715,437,130.0343833333,4.1796875,3.4912109375,2.1337890625
7807065,856,715,441,130.11775,4.1796875,3.4912109375,2.1533203125
7812066,856,715,437,130.2011,4.1796875,3.4912109375,2.1337890625
7817067,856,715,437,130.28445,4.1796875,3.4912109375,2.1337890625
7822068,856,715,437,130.3678,4.1796875,3.4912109375,2.1337890625
7827069,856,715,436,130.45115,4.1796875,3.4912109375,2.12890625
7832071,856,715,436,130.5345166667,4.1796875,3.4912109375,2.12890625
7837072,855,715,437,130.6178666667,4.1748046875,3.4912109375,2.1337890625
7842073,856,715,436,130.7012166667,4.1796875,3.4912109375,2.12890625
7847075,855,715,437,130.7845833333,4.1748046875,3.4912109375,2.1337890625
7852077,855,715,436,130.86795,4.1748046875,3.4912109375,2.12890625
7857078,855,715,440,130.9513,4.1748046875,3.4912109375,2.1484375
7862079,855,715,436,131.03465,4.1748046875,3.4912109375,2.12890625
7867080,855,715,440,131.118,4.1748046875,3.4912109375,2.1484375
7872081,854,715,436,131.20135,4.169921875,3.4912109375,2.12890625
7877083,854,715,436,131.2847166667,4.169921875,3.4912109375,2.12890625
7882084,855,715,436,131.3680666667,4.1748046875,3.4912109375,2.12890625
7887085,854,715,436,131.4514166667,4.169921875,3.4912109375,2.12890625
7892086,855,715,436,131.5347666667,4.1748046875,3.4912109375,2.12890625
7897089,855,714,440,131.61815,4.1748046875,3.486328125,2.1484375
7902090,854,715,440,131.7015,4.169921875,3.4912109375,2.1484375
7907091,854,714,435,131.78485,4.169921875,3.486328125,2.1240234375
7912092,854,714,435,131.8682,4.169921875,3.486328125,2.1240234375
7917093,854,714,435,131.95155,4.169921875,3.486328125,2.1240234375
7922095,854,714,436,132.0349166667,4.169921875,3.486328125,2.12890625
7927096,854,714,440,132.1182666667,4.169921875,3.486328125,2.1484375
7932097,853,715,438,132.2016166667,4.1650390625,3.4912109375,2.138671875
7937098,854,714,435,132.2849666667,4.169921875,3.486328125,2.1240234375
7942100,853,714,435,132.3683333333,4.1650390625,3.486328125,2.1240234375
7947102,853,714,438,132.4517,4.1650390625,3.486328125,2.138671875
7952103,853,714,439,132.53505,4.1650390625,3.486328125,2.1435546875
7957104,853,714,438,132.6184,4.1650390625,3.486328125,2.138671875
7962105,853,714,434,132.70175,4.1650390625,3.486328125,2.119140625
7967107,853,714,434,132.7851166667,4.1650390625,3.486328125,2.119140625
7972108,853,714,434,132.8684666667,4.1650390625,3.486328125,2.119140625
7977109,853,714,434,132.9518166667,4.1650390625,3.486328125,2.119140625
7982110,853,714,434,133.0351666667,4.1650390625,3.486328125,2.119140625
7987112,852,714,434,133.1185333333,4.16015625,3.486328125,2.119140625
7992114,852,714,434,133.2019,4.16015625,3.486328125,2.119140625
7997115,852,714,434,133.28525,4.16015625,3.486328125,2.119140625
8002116,852,714,434,133.3686,4.16015625,3.486328125,2.119140625
8007117,852,714,434,133.45195,4.16015625,3.486328125,2.119140625
8012119,852,714,433,133.5353166667,4.16015625,3.486328125,2.1142578125
8017120,852,713,434,133.6186666667,4.16015625,3.4814453125,2.119140625
8022121,852,713,437,133.7020166667,4.16015625,3.4814453125,2.1337890625
8027122,852,713,434,133.7853666667,4.16015625,3.4814453125,2.119140625
8032124,852,713,434,133.8687333333,4.16015625,3.4814453125,2.119140625
8037126,851,713,433,133.9521,4.1552734375,3.4814453125,2.1142578125
8042127,851,713,433,134.03545,4.1552734375,3.4814453125,2.1142578125
8047128,851,713,434,134.1188,4.1552734375,3.4814453125,2.119140625
8052129,851,713,433,134.20215,4.1552734375,3.4814453125,2.1142578125
8057131,851,714,433,134.2855166667,4.1552734375,3.486328125,2.1142578125
8062132,851,713,438,134.3688666667,4.1552734375,3.4814453125,2.138671875
8067133,851,713,438,134.4522166667,4.1552734375,3.4814453125,2.138671875
8072134,851,713,436,134.5355666667,4.1552734375,3.4814453125,2.12890625
8077135,850,713,436,134.6189166667,4.150390625,3.4814453125,2.12890625
8082138,851,713,433,134.7023,4.1552734375,3.4814453125,2.1142578125
8087139,850,713,433,134.78565,4.150390625,3.4814453125,2.1142578125
8092140,850,713,436,134.869,4.150390625,3.4814453125,2.12890625
8097141,850,713,436,134.95235,4.150390625,3.4814453125,2.12890625
8102142,850,713,433,135.0357,4.150390625,3.4814453125,2.1142578125
8107144,850,712,433,135.1190666667,4.150390625,3.4765625,2.1142578125
8112145,850,713,433,135.2024166667,4.150390625,3.4814453125,2.1142578125
8117146,850,713,433,135.2857666667,4.150390625,3.4814453125,2.1142578125
8122147,850,713,433,135.3691166667,4.150390625,3.4814453125,2.1142578125
8127150,850,712,432,135.4525,4.150390625,3.4765625,2.109375
8132151,850,712,432,135.53585,4.150390625,3.4765625,2.109375
8137152,849,712,432,135.6192,4.1455078125,3.4765625,2.109375
8142153,849,712,432,135.70255,4.1455078125,3.4765625,2.109375
8147154,849,713,432,135.7859,4.1455078125,3.4814453125,2.109375
8152156,849,712,435,135.8692666667,4.1455078125,3.4765625,2.1240234375
8157157,849,713,436,135.9526166667,4.1455078125,3.4814453125,2.12890625
8162158,848,712,436,136.0359666667,4.140625,3.4765625,2.12890625
8167159,849,712,432,136.1193166667,4.1455078125,3.4765625,2.109375
8172162,848,712,434,136.2027,4.140625,3.4765625,2.119140625
8177163,849,712,432,136.28605,4.1455078125,3.4765625,2.109375
8182164,848,712,434,136.3694,4.140625,3.4765625,2.119140625
8187165,849,712,432,136.45275,4.1455078125,3.4765625,2.109375
8192166,848,712,432,136.5361,4.140625,3.4765625,2.109375
8197168,847,711,431,136.6194666667,4.1357421875,3.4716796875,2.1044921875
8202169,848,712,431,136.7028166667,4.140625,3.4765625,2.1044921875
8207170,848,712,431,136.7861666667,4.140625,3.4765625,2.1044921875
8212171,848,712,434,136.8695166667,4.140625,3.4765625,2.119140625
8217174,848,712,431,136.9529,4.140625,3.4765625,2.1044921875
8222175,847,712,431,137.03625,4.1357421875,3.4765625,2.1044921875
8227176,847,712,431,137.1196,4.1357421875,3.4765625,2.1044921875
8232177,847,711,431,137.20295,4.1357421875,3.4716796875,2.1044921875
8237178,847,711,431,137.2863,4.1357421875,3.4716796875,2.1044921875
8242180,847,712,431,137.3696666667,4.1357421875,3.4765625,2.1044921875
8247181,847,712,430,137.4530166667,4.1357421875,3.4765625,2.099609375
8252182,847,712,431,137.5363666667,4.1357421875,3.4765625,2.1044921875
8257183,847,712,431,137.6197166667,4.1357421875,3.4765625,2.1044921875
8262184,846,711,431,137.7030666667,4.130859375,3.4716796875,2.1044921875
8267187,846,711,434,137.78645,4.130859375,3.4716796875,2.119140625
8272188,846,711,433,137.8698,4.130859375,3.4716796875,2.1142578125
8277189,846,711,431,137.95315,4.130859375,3.4716796875,2.1044921875
8282190,846,711,435,138.0365,4.130859375,3.4716796875,2.1240234375
8287192,846,711,430,138.1198666667,4.130859375,3.4716796875,2.099609375
8292193,846,711,431,138.2032166667,4.130859375,3.4716796875,2.1044921875
8297194,846,711,430,138.2865666667,4.130859375,3.4716796875,2.099609375
8302195,846,711,430,138.3699166667,4.130859375,3.4716796875,2.099609375
8307196,845,711,430,138.4532666667,4.1259765625,3.4716796875,2.099609375
8312199,845,711,433,138.53665,4.1259765625,3.4716796875,2.1142578125
8317200,845,711,430,138.62,4.1259765625,3.4716796875,2.099609375
8322201,845,711,433,138.70335,4.1259765625,3.4716796875,2.1142578125
8327202,845,711,432,138.7867,4.1259765625,3.4716796875,2.109375
8332204,845,711,430,138.8700666667,4.1259765625,3.4716796875,2.099609375
8337205,845,711,433,138.9534166667,4.1259765625,3.4716796875,2.1142578125
8342206,845,710,430,139.0367666667,4.1259765625,3.466796875,2.099609375
8347207,844,711,429,139.1201166667,4.12109375,3.4716796875,2.0947265625
8352208,845,711,429,139.2034666667,4.1259765625,3.4716796875,2.0947265625
8357211,845,711,432,139.28685,4.1259765625,3.4716796875,2.109375
8362212,844,710,432,139.3702,4.12109375,3.466796875,2.109375
8367213,844,711,432,139.45355,4.12109375,3.4716796875,2.109375
8372214,844,710,429,139.5369,4.12109375,3.466796875,2.0947265625
8377216,844,711,429,139.6202666667,4.12109375,3.4716796875,2.0947265625
8382217,844,710,429,139.7036166667,4.12109375,3.466796875,2.0947265625
8387218,843,711,429,139.7869666667,4.1162109375,3.4716796875,2.0947265625
8392219,843,710,429,139.8703166667,4.1162109375,3.466796875,2.0947265625
8397220,844,710,429,139.9536666667,4.12109375,3.466796875,2.0947265625
8402223,843,710,429,140.03705,4.1162109375,3.466796875,2.0947265625
8407224,843,710,429,140.1204,4.1162109375,3.466796875,2.0947265625
8412225,843,711,429,140.20375,4.1162109375,3.4716796875,2.0947265625
8417226,842,710,429,140.2871,4.111328125,3.466796875,2.0947265625
8422227,843,710,429,140.37045,4.1162109375,3.466796875,2.0947265625
8427229,843,710,432,140.4538166667,4.1162109375,3.466796875,2.109375
8432230,843,710,433,140.5371666667,4.1162109375,3.466796875,2.1142578125
8437231,842,710,430,140.6205166667,4.111328125,3.466796875,2.099609375
8442232,842,710,428,140.7038666667,4.111328125,3.466796875,2.08984375
8447234,842,710,429,140.7872333333,4.111328125,3.466796875,2.0947265625
8452236,841,709,431,140.8706,4.1064453125,3.4619140625,2.1044921875
8457237,842,710,428,140.95395,4.111328125,3.466796875,2.08984375
8462238,842,710,432,141.0373,4.111328125,3.466796875,2.109375
8467239,841,710,428,141.12065,4.1064453125,3.466796875,2.08984375
8472241,841,710,431,141.2040166667,4.1064453125,3.466796875,2.1044921875
8477242,841,710,432,141.2873666667,4.1064453125,3.466796875,2.109375
8482243,841,710,429,141.3707166667,4.1064453125,3.466796875,2.0947265625
8487244,841,710,428,141.4540666667,4.1064453125,3.466796875,2.08984375
8492246,841,710,428,141.5374333333,4.1064453125,3.466796875,2.08984375
8497248,841,710,432,141.6208,4.1064453125,3.466796875,2.109375
8502249,841,710,428,141.70415,4.1064453125,3.466796875,2.08984375
8507250,840,709,427,141.7875,4.1015625,3.4619140625,2.0849609375
8512251,840,709,428,141.87085,4.1015625,3.4619140625,2.08984375
8517253,840,709,431,141.9542166667,4.1015625,3.4619140625,2.1044921875
8522254,840,709,431,142.0375666667,4.1015625,3.4619140625,2.1044921875
8527255,840,709,430,142.1209166667,4.1015625,3.4619140625,2.099609375
8532256,840,709,427,142.2042666667,4.1015625,3.4619140625,2.0849609375
8537257,840,709,430,142.2876166667,4.1015625,3.4619140625,2.099609375
8542260,839,709,431,142.371,4.0966796875,3.4619140625,2.1044921875
8547261,840,709,427,142.45435,4.1015625,3.4619140625,2.0849609375
8552262,839,709,427,142.5377,4.0966796875,3.4619140625,2.0849609375
8557263,839,709,427,142.62105,4.0966796875,3.4619140625,2.0849609375
8562265,839,709,427,142.7044166667,4.0966796875,3.4619140625,2.0849609375
8567266,839,709,427,142.7877666667,4.0966796875,3.4619140625,2.0849609375
8572267,839,709,426,142.8711166667,4.0966796875,3.4619140625,2.080078125
8577268,838,709,427,142.9544666667,4.091796875,3.4619140625,2.0849609375
8582269,839,709,427,143.0378166667,4.0966796875,3.4619140625,2.0849609375
8587271,838,709,427,143.1211833333,4.091796875,3.4619140625,2.0849609375
8592273,838,709,427,143.20455,4.091796875,3.4619140625,2.0849609375
8597274,838,708,426,143.2879,4.091796875,3.45703125,2.080078125
8602275,838,709,426,143.37125,4.091796875,3.4619140625,2.080078125
8607277,838,709,427,143.4546166667,4.091796875,3.4619140625,2.0849609375
8612278,838,709,426,143.5379666667,4.091796875,3.4619140625,2.080078125
8617279,838,708,426,143.6213166667,4.091796875,3.45703125,2.080078125
8622280,838,709,427,143.7046666667,4.091796875,3.4619140625,2.0849609375
8627281,837,708,429,143.7880166667,4.0869140625,3.45703125,2.0947265625
8632283,837,708,426,143.8713833333,4.0869140625,3.45703125,2.080078125
8637285,837,709,426,143.95475,4.0869140625,3.4619140625,2.080078125
8642286,837,709,426,144.0381,4.0869140625,3.4619140625,2.080078125
8647287,837,709,431,144.12145,4.0869140625,3.4619140625,2.1044921875
8652289,836,708,430,144.2048166667,4.08203125,3.45703125,2.099609375
8657290,836,708,426,144.2881666667,4.08203125,3.45703125,2.080078125
8662291,837,708,426,144.3715166667,4.0869140625,3.45703125,2.080078125
8667292,836,708,425,144.4548666667,4.08203125,3.45703125,2.0751953125
8672293,836,708,428,144.5382166667,4.08203125,3.45703125,2.08984375
8677295,836,708,426,144.6215833333,4.08203125,3.45703125,2.080078125
8682297,836,708,428,144.70495,4.08203125,3.45703125,2.08984375
8687298,836,708,426,144.7883,4.08203125,3.45703125,2.080078125
8692299,835,708,425,144.87165,4.0771484375,3.45703125,2.0751953125
8697300,835,708,428,144.955,4.0771484375,3.45703125,2.08984375
8702302,835,708,426,145.0383666667,4.0771484375,3.45703125,2.080078125
8707303,835,708,426,145.1217166667,4.0771484375,3.45703125,2.080078125
8712304,835,708,425,145.2050666667,4.0771484375,3.45703125,2.0751953125
8717305,835,708,425,145.2884166667,4.0771484375,3.45703125,2.0751953125
8722307,834,708,425,145.3717833333,4.072265625,3.45703125,2.0751953125
8727308,835,708,425,145.4551333333,4.0771484375,3.45703125,2.0751953125
8732310,835,708,425,145.5385,4.0771484375,3.45703125,2.0751953125
8737311,834,708,425,145.62185,4.072265625,3.45703125,2.0751953125
8742312,834,708,428,145.7052,4.072265625,3.45703125,2.08984375
8747314,834,708,428,145.7885666667,4.072265625,3.45703125,2.08984375
8752315,834,708,424,145.8719166667,4.072265625,3.45703125,2.0703125
8757316,834,708,424,145.9552666667,4.072265625,3.45703125,2.0703125
8762317,834,707,425,146.0386166667,4.072265625,3.4521484375,2.0751953125
8767319,834,707,425,146.1219833333,4.072265625,3.4521484375,2.0751953125
8772320,833,707,425,146.2053333333,4.0673828125,3.4521484375,2.0751953125
8777322,833,708,427,146.2887,4.0673828125,3.45703125,2.0849609375
8782323,833,707,424,146.37205,4.0673828125,3.4521484375,2.0703125
8787324,833,708,424,146.4554,4.0673828125,3.45703125,2.0703125
8792326,832,707,428,146.5387666667,4.0625,3.4521484375,2.08984375
8797327,833,707,424,146.6221166667,4.0673828125,3.4521484375,2.0703125
8802328,832,707,428,146.7054666667,4.0625,3.4521484375,2.08984375
8807329,832,707,424,146.7888166667,4.0625,3.4521484375,2.0703125
8812331,832,707,427,146.8721833333,4.0625,3.4521484375,2.0849609375
8817332,832,707,423,146.9555333333,4.0625,3.4521484375,2.0654296875
8822334,831,707,426,147.0389,4.0576171875,3.4521484375,2.080078125
8827335,832,707,424,147.12225,4.0625,3.4521484375,2.0703125
8832336,831,707,423,147.2056,4.0576171875,3.4521484375,2.0654296875
8837338,831,707,424,147.2889666667,4.0576171875,3.4521484375,2.0703125
8842339,831,707,423,147.3723166667,4.0576171875,3.4521484375,2.0654296875
8847340,831,707,426,147.4556666667,4.0576171875,3.4521484375,2.080078125
8852341,831,707,427,147.5390166667,4.0576171875,3.4521484375,2.0849609375
8857342,831,707,424,147.6223666667,4.0576171875,3.4521484375,2.0703125
8862344,831,707,424,147.7057333333,4.0576171875,3.4521484375,2.0703125
8867346,830,707,424,147.7891,4.052734375,3.4521484375,2.0703125
8872347,831,706,423,147.87245,4.0576171875,3.447265625,2.0654296875
8877348,830,707,423,147.9558,4.052734375,3.4521484375,2.0654296875
8882350,830,707,423,148.0391666667,4.052734375,3.4521484375,2.0654296875
8887351,829,706,425,148.1225166667,4.0478515625,3.447265625,2.0751953125
8892352,830,706,424,148.2058666667,4.052734375,3.447265625,2.0703125
8897353,830,706,426,148.2892166667,4.052734375,3.447265625,2.080078125
8902354,830,706,423,148.3725666667,4.052734375,3.447265625,2.0654296875
8907356,829,706,426,148.4559333333,4.0478515625,3.447265625,2.080078125
8912357,829,706,426,148.5392833333,4.0478515625,3.447265625,2.080078125
8917359,829,706,426,148.62265,4.0478515625,3.447265625,2.080078125
8922360,829,706,427,148.706,4.0478515625,3.447265625,2.0849609375
8927362,829,706,422,148.7893666667,4.0478515625,3.447265625,2.060546875
8932363,828,706,423,148.8727166667,4.04296875,3.447265625,2.0654296875
8937364,828,706,422,148.9560666667,4.04296875,3.447265625,2.060546875
